rental_id,customer_id,staff_id,item_id,rental_date,return_date
600,1037,8,3088,2021-11-18,2021-11-21
601,951,14,6250,2021-11-18,2021-11-20
602,68,5,1784,2021-11-18,2021-11-21
603,952,3,11236,2021-11-19,2021-11-22
604,485,1,743,2021-11-19,2021-11-20
605,388,1,6488,2021-11-19,2021-11-22
606,1061,15,980,2021-11-19,2021-11-24
607,200,9,10897,2021-11-19,2021-11-21
608,495,3,7733,2021-11-19,2021-11-22
609,142,9,1215,2021-11-19,2021-11-21
610,457,5,347,2021-11-19,2021-11-20
611,458,16,2106,2021-11-19,2021-11-21
612,579,17,15302,2021-11-22,2021-11-27
613,862,12,614,2021-11-22,2021-11-24
614,694,15,9787,2021-11-22,2021-11-27
615,480,4,3358,2021-11-22,2021-11-26
616,260,8,7454,2021-11-22,2021-11-25
617,366,3,213,2021-11-22,2021-11-24
618,1246,14,11365,2021-11-22,2021-11-25
619,1154,8,5705,2021-11-22,2021-11-23
620,1241,12,4590,2021-11-22,2021-11-24
621,1068,1,4730,2021-11-22,2021-11-28
622,875,8,14313,2021-11-23,2021-11-24
623,705,7,560,2021-11-23,2021-11-24
624,647,4,8492,2021-11-23,2021-11-26
625,1156,8,54,2021-11-23,2021-11-26
626,1139,7,15740,2021-11-23,2021-11-25
627,635,16,6586,2021-11-23,2021-11-29
628,306,11,5281,2021-11-23,2021-11-25
629,1082,4,934,2021-11-23,2021-11-26
630,1255,3,11458,2021-11-24,2021-11-27
631,317,16,3372,2021-11-24,2021-11-27
632,573,4,8732,2021-11-24,2021-11-28
633,751,16,2049,2021-11-24,2021-11-27
634,1116,9,15742,2021-11-24,2021-11-26
635,896,11,10063,2021-11-24,2021-11-25
636,20,13,6460,2021-11-24,2021-11-26
637,717,16,4638,2021-11-24,2021-11-28
638,146,3,7566,2021-11-24,2021-11-26
639,1245,5,4769,2021-11-24,2021-11-25
640,101,9,7128,2021-11-24,2021-11-26
641,1024,11,6520,2021-11-24,2021-11-28
642,464,13,12612,2021-11-25,2021-11-28
643,508,4,3565,2021-11-25,2021-11-29
644,279,4,1735,2021-11-25,2021-11-28
645,343,17,8631,2021-11-25,2021-11-27
646,120,3,12900,2021-11-25,2021-11-28
647,213,12,10191,2021-11-25,2021-11-26
648,279,3,3861,2021-11-25,2021-11-27
649,727,2,7637,2021-11-26,2021-11-28
650,781,12,12270,2021-11-26,2021-11-29
651,1242,11,13305,2021-11-26,2021-11-28
652,1212,8,1553,2021-11-26,2021-11-30
653,315,16,4609,2021-11-26,2021-11-29
654,873,2,3558,2021-11-26,2021-11-29
655,1015,11,7778,2021-11-26,2021-11-27
656,1171,7,13236,2021-11-26,2021-11-30
657,1085,17,14524,2021-11-26,2021-11-29
658,1297,13,12037,2021-11-26,2021-11-30
659,440,3,2268,2021-11-29,2021-12-03
660,1304,3,5753,2021-11-29,2021-12-03
661,444,17,8656,2021-11-29,2021-12-02
662,821,15,13336,2021-11-29,2021-11-30
663,303,2,11984,2021-11-29,2021-11-30
664,833,14,10073,2021-11-29,2021-12-01
665,88,16,13403,2021-11-29,2021-12-01
666,4,7,12247,2021-11-29,2021-12-02
667,844,12,12016,2021-11-29,2021-12-03
668,758,17,152,2021-11-29,2021-12-01
669,987,4,15436,2021-11-30,2021-12-02
670,187,6,10932,2021-11-30,2021-12-02
671,909,3,232,2021-11-30,2021-12-01
672,1190,13,1106,2021-11-30,2021-12-04
673,158,17,8059,2021-11-30,2021-12-03
674,593,11,12055,2021-11-30,2021-12-02
675,1039,6,9147,2021-11-30,2021-12-02
676,328,7,14677,2021-11-30,2021-12-02
677,303,5,1172,2021-11-30,2021-12-01
678,487,13,11438,2021-11-30,2021-12-02
679,1310,11,2496,2021-11-30,2021-12-02
680,1118,2,3179,2021-11-30,2021-12-03
681,1312,1,12576,2021-11-30,2021-12-05
682,714,11,2239,2021-12-01,2021-12-03
683,830,9,5121,2021-12-01,2021-12-03
684,987,13,7725,2021-12-01,2021-12-05
685,171,2,2679,2021-12-01,2021-12-02
686,82,10,8783,2021-12-01,2021-12-03
687,562,5,9044,2021-12-01,2021-12-05
688,467,10,928,2021-12-01,2021-12-04
689,647,7,2086,2021-12-01,2021-12-05
690,214,4,7530,2021-12-01,2021-12-05
691,1265,10,13098,2021-12-01,2021-12-04
692,71,10,13120,2021-12-01,2021-12-03
693,1020,13,14220,2021-12-01,2021-12-04
694,431,14,9347,2021-12-01,2021-12-05
695,564,12,2338,2021-12-01,2021-12-04
696,1295,17,3466,2021-12-01,2021-12-04
697,74,1,7847,2021-12-01,2021-12-03
698,1264,1,7259,2021-12-01,2021-12-05
699,848,5,8267,2021-12-01,2021-12-04
700,1305,12,13710,2021-12-01,2021-12-02
701,18,3,1893,2021-12-02,2021-12-03
702,1298,3,15414,2021-12-02,2021-12-05
703,6,6,2189,2021-12-02,2021-12-03
704,1198,8,6822,2021-12-02,2021-12-03
705,1016,16,1724,2021-12-02,2021-12-03
706,203,8,11324,2021-12-02,2021-12-03
707,601,13,7665,2021-12-02,2021-12-04
708,838,9,10164,2021-12-02,2021-12-06
709,405,9,12978,2021-12-02,2021-12-06
710,1017,7,8915,2021-12-02,2021-12-05
711,82,12,4171,2021-12-03,2021-12-05
712,708,7,13160,2021-12-03,2021-12-05
713,1021,1,12030,2021-12-03,2021-12-05
714,460,13,1662,2021-12-03,2021-12-04
715,1266,2,9308,2021-12-03,2021-12-04
716,823,9,2012,2021-12-03,2021-12-05
717,195,14,8399,2021-12-03,2021-12-07
718,1108,6,9231,2021-12-03,2021-12-05
719,784,13,7727,2021-12-03,2021-12-06
720,260,9,7317,2021-12-03,2021-12-07
721,1289,16,7129,2021-12-03,2021-12-07
722,776,13,8728,2021-12-03,2021-12-05
723,93,14,12393,2021-12-06,2021-12-11
724,758,11,1375,2021-12-06,2021-12-12
725,667,5,13640,2021-12-06,2021-12-09
726,742,8,6820,2021-12-06,2021-12-09
727,453,2,15306,2021-12-06,2021-12-10
728,835,15,9285,2021-12-06,2021-12-07
729,311,12,9388,2021-12-06,2021-12-08
730,1096,11,10959,2021-12-06,2021-12-07
731,1210,2,8784,2021-12-06,2021-12-08
732,630,14,7579,2021-12-07,2021-12-10
733,390,11,831,2021-12-07,2021-12-09
734,811,1,14539,2021-12-07,2021-12-10
735,789,3,7952,2021-12-07,2021-12-12
736,566,1,24,2021-12-07,2021-12-09
737,401,15,11615,2021-12-07,2021-12-10
738,459,7,9121,2021-12-07,2021-12-10
739,76,6,9825,2021-12-07,2021-12-09
740,1051,2,8145,2021-12-08,2021-12-09
741,76,7,6742,2021-12-08,2021-12-10
742,776,2,1820,2021-12-08,2021-12-11
743,551,6,11415,2021-12-08,2021-12-10
744,467,15,774,2021-12-08,2021-12-17
745,414,16,14284,2021-12-08,2021-12-10
746,62,13,4872,2021-12-09,2021-12-12
747,1180,12,11820,2021-12-09,2021-12-12
748,1316,7,1833,2021-12-09,2021-12-11
749,573,1,13915,2021-12-09,2021-12-12
750,33,8,3227,2021-12-09,2021-12-13
751,723,3,773,2021-12-09,2021-12-10
752,953,7,14893,2021-12-09,2021-12-10
753,401,4,15249,2021-12-09,2021-12-13
754,1006,1,8359,2021-12-09,2021-12-11
755,12,16,464,2021-12-09,2021-12-11
756,55,3,14557,2021-12-09,2021-12-10
757,1220,8,15925,2021-12-09,2021-12-10
758,678,9,14038,2021-12-09,2021-12-13
759,160,14,2399,2021-12-10,2021-12-11
760,447,2,12898,2021-12-10,2021-12-13
761,1090,11,13153,2021-12-10,2021-12-12
762,571,10,4529,2021-12-10,2021-12-11
763,139,2,3842,2021-12-10,2021-12-11
764,399,10,12079,2021-12-10,2021-12-14
765,256,8,872,2021-12-10,2021-12-11
766,1005,5,4117,2021-12-10,2021-12-18
767,1141,11,11941,2021-12-10,2021-12-13
768,11,9,3963,2021-12-10,2021-12-14
769,755,15,15853,2021-12-10,2021-12-12
770,523,8,1417,2021-12-13,2021-12-19
771,893,4,4718,2021-12-13,2021-12-16
772,856,8,5137,2021-12-13,2021-12-15
773,1036,1,769,2021-12-13,2021-12-15
774,1146,7,5847,2021-12-13,2021-12-15
775,37,8,7479,2021-12-13,2021-12-17
776,1167,1,779,2021-12-13,2021-12-14
777,105,8,15790,2021-12-13,2021-12-14
778,148,3,3258,2021-12-13,2021-12-15
779,150,14,3897,2021-12-13,2021-12-17
780,1057,1,9455,2021-12-13,2021-12-16
781,9,10,2086,2021-12-13,2021-12-15
782,969,11,10833,2021-12-13,2021-12-16
783,924,5,14956,2021-12-13,2021-12-16
784,697,4,10822,2021-12-14,2021-12-18
785,772,14,14805,2021-12-14,2021-12-17
786,312,16,11781,2021-12-14,2021-12-16
787,188,10,8305,2021-12-14,2021-12-17
788,1217,5,4050,2021-12-14,2021-12-17
789,821,14,13127,2021-12-14,2021-12-17
790,1325,15,8436,2021-12-14,2021-12-18
791,69,10,2098,2021-12-14,2021-12-16
792,343,7,9889,2021-12-14,2021-12-17
793,520,13,1409,2021-12-14,2021-12-15
794,1151,6,6200,2021-12-14,2021-12-17
795,305,13,5461,2021-12-14,2021-12-17
796,775,2,1936,2021-12-14,2021-12-19
797,964,8,5416,2021-12-14,2021-12-16
798,1118,2,7618,2021-12-15,2021-12-19
799,899,9,10941,2021-12-15,2021-12-18
800,303,7,4205,2021-12-15,2021-12-16
801,861,14,6130,2021-12-15,2021-12-21
802,1155,5,14347,2021-12-15,2021-12-20
803,1135,11,14184,2021-12-15,2021-12-19
804,563,16,8177,2021-12-15,2021-12-17
805,1198,12,15298,2021-12-15,2021-12-17
806,1234,10,10791,2021-12-15,2021-12-17
807,518,15,13694,2021-12-15,2021-12-17
808,657,15,11463,2021-12-16,2021-12-20
809,897,15,9613,2021-12-16,2021-12-19
810,828,9,13001,2021-12-16,2021-12-19
811,1274,11,1994,2021-12-16,2021-12-18
812,506,11,12052,2021-12-16,2021-12-24
813,458,4,881,2021-12-16,2021-12-20
814,321,6,3829,2021-12-16,2021-12-19
815,1201,15,4762,2021-12-17,2021-12-21
816,1268,16,8086,2021-12-17,2021-12-18
817,474,6,5310,2021-12-17,2021-12-19
818,1103,5,4468,2021-12-17,2021-12-23
819,401,7,3847,2021-12-17,2021-12-20
820,399,10,6088,2021-12-17,2021-12-21
821,572,16,12924,2021-12-17,2021-12-19
822,1120,5,12202,2021-12-17,2021-12-20
823,291,12,8119,2021-12-20,2021-12-24
824,896,1,4653,2021-12-20,2021-12-23
825,472,13,5952,2021-12-20,2021-12-21
826,946,16,11806,2021-12-20,2021-12-21
827,307,9,11629,2021-12-20,2021-12-23
828,1064,1,4278,2021-12-20,2021-12-23
829,500,6,7426,2021-12-20,2021-12-22
830,1320,12,11114,2021-12-20,2021-12-23
831,753,15,8966,2021-12-20,2021-12-24
832,1322,5,5447,2021-12-20,2021-12-21
833,534,11,6876,2021-12-21,2021-12-24
834,993,9,6709,2021-12-21,2021-12-22
835,1329,12,6715,2021-12-21,2021-12-23
836,758,7,11958,2021-12-21,2021-12-22
837,945,4,3563,2021-12-21,2021-12-25
838,867,3,9914,2021-12-21,2021-12-25
839,976,11,10072,2021-12-21,2021-12-22
840,949,14,11723,2021-12-21,2021-12-24
841,1075,11,12227,2021-12-21,2021-12-24
842,1048,6,13759,2021-12-21,2021-12-23
843,168,10,506,2021-12-21,2021-12-25
844,73,7,304,2021-12-22,2021-12-24
845,255,4,7404,2021-12-22,2021-12-28
846,1152,6,8250,2021-12-22,2021-12-25
847,1117,2,10957,2021-12-22,2021-12-23
848,581,8,10234,2021-12-22,2021-12-25
849,1086,17,5939,2021-12-22,2021-12-23
850,980,16,6050,2021-12-22,2021-12-24
851,813,7,15159,2021-12-22,2021-12-27
852,1158,6,3577,2021-12-22,2021-12-25
853,353,15,14886,2021-12-22,2021-12-24
854,19,5,3706,2021-12-22,2021-12-24
855,537,13,15209,2021-12-22,2021-12-23
856,458,2,7403,2021-12-22,2021-12-25
857,941,17,10221,2021-12-22,2021-12-25
858,1081,14,10292,2021-12-23,2021-12-25
859,1013,3,12575,2021-12-23,2021-12-26
860,960,8,741,2021-12-23,2021-12-25
861,50,8,1413,2021-12-23,2021-12-25
862,806,17,13690,2021-12-23,2021-12-28
863,94,12,10863,2021-12-23,2021-12-25
864,420,16,6598,2021-12-23,2021-12-24
865,970,7,11098,2021-12-23,2021-12-26
866,528,5,6122,2021-12-24,2021-12-28
867,1032,16,2876,2021-12-24,2021-12-28
868,670,3,14347,2021-12-24,2021-12-25
869,1091,10,8710,2021-12-24,2021-12-27
870,113,4,11831,2021-12-24,2021-12-26
871,298,8,9265,2021-12-24,2021-12-25
872,1198,13,1628,2021-12-24,2021-12-27
873,65,9,5132,2021-12-27,2021-12-29
874,535,12,11065,2021-12-27,2021-12-30
875,1127,15,12100,2021-12-27,2021-12-30
876,1090,8,14394,2021-12-27,2021-12-28
877,434,17,14534,2021-12-27,2021-12-31
878,446,16,7769,2021-12-27,2021-12-30
879,138,3,11480,2021-12-27,2021-12-29
880,1258,6,15433,2021-12-27,2021-12-31
881,1310,9,4907,2021-12-27,2021-12-29
882,566,4,7530,2021-12-27,2021-12-28
883,717,12,10577,2021-12-27,2022-01-01
884,940,15,15630,2021-12-27,2021-12-29
885,1077,13,7828,2021-12-27,2021-12-28
886,638,15,15047,2021-12-27,2021-12-30
887,186,1,14532,2021-12-27,2021-12-31
888,267,13,822,2021-12-27,2021-12-31
889,1055,1,3231,2021-12-28,2021-12-30
890,901,13,3895,2021-12-28,2021-12-31
891,762,16,4321,2021-12-28,2021-12-29
892,1037,11,11113,2021-12-28,2021-12-29
893,83,12,11118,2021-12-28,2022-01-01
894,324,15,15302,2021-12-28,2021-12-30
895,113,12,50,2021-12-28,2021-12-29
896,257,8,15512,2021-12-28,2022-01-01
897,446,3,13212,2021-12-28,2022-01-01
898,847,12,13626,2021-12-29,2021-12-31
899,278,3,2902,2021-12-29,2022-01-01
900,106,1,2965,2021-12-29,2022-01-01
901,494,2,5174,2021-12-29,2021-12-31
902,431,7,8818,2021-12-29,2021-12-30
903,525,5,8221,2021-12-29,2022-01-01
904,794,15,5561,2021-12-29,2021-12-31
905,98,16,1952,2021-12-29,2021-12-31
906,766,9,6808,2021-12-29,2022-01-01
907,265,3,13112,2021-12-29,2022-01-01
908,1130,1,13339,2021-12-29,2022-01-03
909,1317,2,9569,2021-12-29,2022-01-02
910,195,9,15273,2021-12-30,2022-01-02
911,756,8,15518,2021-12-30,2022-01-02
912,730,7,1040,2021-12-30,2022-01-01
913,88,15,9938,2021-12-30,2021-12-31
914,107,11,6713,2021-12-30,2022-01-01
915,90,5,10864,2021-12-30,2022-01-01
916,247,14,2022,2021-12-30,2022-01-01
917,1038,3,2598,2021-12-30,2022-01-01
918,192,1,8789,2021-12-30,2022-01-01
919,949,1,3502,2021-12-30,2022-01-01
920,1220,16,13583,2021-12-30,2022-01-03
921,1058,13,3282,2021-12-30,2021-12-31
922,451,11,542,2021-12-30,2021-12-31
923,725,3,12339,2021-12-31,2022-01-02
924,48,6,11973,2021-12-31,2022-01-04
925,1092,17,2251,2021-12-31,2022-01-02
926,712,2,8593,2021-12-31,2022-01-04
927,1054,8,4195,2021-12-31,2022-01-01
928,303,2,3642,2021-12-31,2022-01-01
929,252,8,13144,2021-12-31,2022-01-04
930,909,17,14433,2022-01-03,2022-01-06
931,358,8,1855,2022-01-03,2022-01-05
932,591,3,5453,2022-01-03,2022-01-05
933,189,9,14138,2022-01-03,2022-01-05
934,1182,2,1390,2022-01-03,2022-01-06
935,1235,13,4092,2022-01-03,2022-01-06
936,57,15,6892,2022-01-03,2022-01-07
937,716,8,4788,2022-01-03,2022-01-04
938,769,7,9362,2022-01-03,2022-01-04
939,787,4,10164,2022-01-03,2022-01-09
940,869,17,3415,2022-01-04,2022-01-08
941,700,15,3544,2022-01-04,2022-01-08
942,1173,5,12418,2022-01-04,2022-01-05
943,768,7,9105,2022-01-04,2022-01-06
944,1215,17,10073,2022-01-04,2022-01-07
945,905,14,15597,2022-01-04,2022-01-09
946,921,4,9791,2022-01-04,2022-01-07
947,225,7,14845,2022-01-04,2022-01-05
948,697,6,1543,2022-01-04,2022-01-07
949,1151,16,10468,2022-01-04,2022-01-08
950,1279,2,10754,2022-01-04,2022-01-05
951,849,3,1806,2022-01-04,2022-01-06
952,412,10,7346,2022-01-05,2022-01-06
953,756,3,3313,2022-01-05,2022-01-08
954,138,2,296,2022-01-05,2022-01-06
955,648,10,9515,2022-01-05,2022-01-09
956,622,5,4621,2022-01-05,2022-01-08
957,299,4,8358,2022-01-05,2022-01-07
958,1237,11,6058,2022-01-05,2022-01-08
959,1283,10,12072,2022-01-05,2022-01-09
960,1244,8,4019,2022-01-07,2022-01-08
961,562,17,13275,2022-01-07,2022-01-09
962,445,4,176,2022-01-07,2022-01-08
963,912,15,9138,2022-01-07,2022-01-09
964,48,7,9567,2022-01-07,2022-01-10
965,1259,2,9407,2022-01-07,2022-01-09
966,138,1,6020,2022-01-07,2022-01-08
967,762,9,12668,2022-01-07,2022-01-10
968,1153,13,10204,2022-01-07,2022-01-09
969,617,4,14513,2022-01-07,2022-01-09
970,102,16,13906,2022-01-07,2022-01-09
971,933,2,14719,2022-01-07,2022-01-12
972,679,4,4209,2022-01-07,2022-01-09
973,1195,8,3952,2022-01-07,2022-01-12
974,651,9,9922,2022-01-10,2022-01-13
975,213,12,2484,2022-01-10,2022-01-13
976,1210,16,4006,2022-01-10,2022-01-12
977,38,3,930,2022-01-10,2022-01-16
978,93,1,8509,2022-01-10,2022-01-12
979,164,13,15330,2022-01-10,2022-01-12
980,98,12,11182,2022-01-10,2022-01-11
981,949,3,1371,2022-01-10,2022-01-12
982,408,17,15132,2022-01-10,2022-01-12
983,539,12,1587,2022-01-10,2022-01-13
984,831,15,14826,2022-01-10,2022-01-15
985,303,12,1343,2022-01-10,2022-01-14
986,616,1,1494,2022-01-10,2022-01-13
987,1044,15,5877,2022-01-10,2022-01-12
988,851,8,5462,2022-01-11,2022-01-17
989,808,3,14940,2022-01-11,2022-01-12
990,1152,7,14350,2022-01-11,2022-01-14
991,211,2,871,2022-01-11,2022-01-15
992,755,2,12357,2022-01-11,2022-01-15
993,172,8,7571,2022-01-11,2022-01-14
994,400,2,8811,2022-01-11,2022-01-15
995,1172,2,9632,2022-01-11,2022-01-12
996,1305,6,15574,2022-01-11,2022-01-12
997,619,12,12258,2022-01-11,2022-01-15
998,1251,14,879,2022-01-11,2022-01-13
999,225,9,11780,2022-01-11,2022-01-12
1000,1119,11,1017,2022-01-11,2022-01-12
1001,364,9,15713,2022-01-11,2022-01-14
1002,27,17,6149,2022-01-11,2022-01-13
1003,981,15,4001,2022-01-11,2022-01-13
1004,818,12,9189,2022-01-12,2022-01-14
1005,1319,16,3088,2022-01-12,2022-01-16
1006,993,14,10960,2022-01-12,2022-01-14
1007,1217,15,7636,2022-01-12,2022-01-14
1008,19,3,13706,2022-01-12,2022-01-16
1009,521,16,2444,2022-01-12,2022-01-15
1010,842,5,15288,2022-01-12,2022-01-14
1011,20,7,5419,2022-01-12,2022-01-16
1012,1271,17,13595,2022-01-12,2022-01-13
1013,112,1,11878,2022-01-12,2022-01-15
1014,1283,9,8167,2022-01-12,2022-01-16
1015,421,1,10339,2022-01-12,2022-01-15
1016,837,15,5575,2022-01-12,2022-01-14
1017,236,13,2,2022-01-13,2022-01-18
1018,89,11,9997,2022-01-13,2022-01-18
1019,645,5,7607,2022-01-13,2022-01-15
1020,663,7,2512,2022-01-13,2022-01-15
1021,1058,7,8317,2022-01-13,2022-01-17
1022,134,13,5848,2022-01-13,2022-01-15
1023,759,4,9371,2022-01-13,2022-01-18
1024,840,12,5988,2022-01-13,2022-01-16
1025,658,12,12358,2022-01-13,2022-01-15
1026,724,5,7980,2022-01-13,2022-01-18
1027,483,12,13532,2022-01-13,2022-01-14
1028,416,14,15481,2022-01-14,2022-01-16
1029,700,1,5067,2022-01-14,2022-01-18
1030,437,7,542,2022-01-14,2022-01-17
1031,396,13,7049,2022-01-14,2022-01-15
1032,800,14,15203,2022-01-14,2022-01-19
1033,61,1,4166,2022-01-14,2022-01-19
1034,1162,6,5080,2022-01-14,2022-01-15
1035,46,15,10945,2022-01-14,2022-01-16
1036,1175,10,12886,2022-01-14,2022-01-17
1037,357,5,14446,2022-01-14,2022-01-15
1038,234,17,10984,2022-01-14,2022-01-18
1039,22,12,8699,2022-01-14,2022-01-15
1040,512,6,10358,2022-01-14,2022-01-15
1041,1210,8,2050,2022-01-14,2022-01-17
1042,339,14,11217,2022-01-17,2022-01-20
1043,695,12,11283,2022-01-17,2022-01-19
1044,987,6,14434,2022-01-17,2022-01-19
1045,662,3,7626,2022-01-17,2022-01-18
1046,555,10,2421,2022-01-17,2022-01-20
1047,188,9,5691,2022-01-17,2022-01-19
1048,441,11,15176,2022-01-17,2022-01-18
1049,649,3,12675,2022-01-17,2022-01-18
1050,186,13,10811,2022-01-17,2022-01-19
1051,382,10,2767,2022-01-17,2022-01-23
1052,790,1,6182,2022-01-17,2022-01-18
1053,361,17,7714,2022-01-17,2022-01-20
1054,354,10,4187,2022-01-17,2022-01-19
1055,699,16,13337,2022-01-17,2022-01-24
1056,1023,7,9841,2022-01-18,2022-01-19
1057,975,8,881,2022-01-18,2022-01-20
1058,1207,16,8055,2022-01-18,2022-01-21
1059,495,15,3191,2022-01-18,2022-01-22
1060,1110,2,10470,2022-01-18,2022-01-20
1061,1269,4,15407,2022-01-18,2022-01-25
1062,126,9,15743,2022-01-18,2022-01-20
1063,354,17,3365,2022-01-18,2022-01-21
1064,760,12,6445,2022-01-18,2022-01-20
1065,179,13,14237,2022-01-18,2022-01-20
1066,825,1,14723,2022-01-18,2022-01-19
1067,821,17,9936,2022-01-18,2022-01-20
1068,1123,11,6237,2022-01-18,2022-01-19
1069,834,12,15648,2022-01-18,2022-01-20
1070,291,8,1608,2022-01-18,2022-01-21
1071,759,2,14061,2022-01-19,2022-01-21
1072,662,11,5299,2022-01-19,2022-01-20
1073,298,13,2902,2022-01-19,2022-01-23
1074,787,4,14159,2022-01-19,2022-01-22
1075,233,7,1801,2022-01-19,2022-01-21
1076,751,7,4043,2022-01-19,2022-01-21
1077,449,7,4778,2022-01-19,2022-01-22
1078,1267,7,10137,2022-01-19,2022-01-20
1079,438,17,3329,2022-01-19,2022-01-20
1080,361,7,9210,2022-01-19,2022-01-24
1081,910,8,13013,2022-01-19,2022-01-25
1082,101,4,4568,2022-01-19,2022-01-21
1083,622,3,1095,2022-01-19,2022-01-23
1084,676,13,7098,2022-01-20,2022-01-26
1085,181,17,3247,2022-01-20,2022-01-23
1086,735,11,3415,2022-01-20,2022-01-23
1087,236,1,102,2022-01-20,2022-01-23
1088,360,6,9231,2022-01-20,2022-01-24
1089,1170,13,9627,2022-01-20,2022-01-23
1090,243,10,12642,2022-01-20,2022-01-23
1091,75,10,2119,2022-01-20,2022-01-22
1092,516,7,829,2022-01-20,2022-01-25
1093,965,13,14829,2022-01-21,2022-01-23
1094,713,7,7298,2022-01-21,2022-01-23
1095,1308,3,3127,2022-01-21,2022-01-22
1096,1072,4,11777,2022-01-21,2022-01-26
1097,552,5,505,2022-01-21,2022-01-23
1098,723,11,13717,2022-01-21,2022-01-22
1099,554,13,3296,2022-01-21,2022-01-24
1100,622,9,856,2022-01-21,2022-01-26
1101,864,10,9607,2022-01-24,2022-01-25
1102,794,1,727,2022-01-24,2022-01-26
1103,586,1,15941,2022-01-24,2022-01-28
1104,505,3,2315,2022-01-24,2022-01-27
1105,1294,10,4010,2022-01-24,2022-01-27
1106,689,4,4393,2022-01-24,2022-01-25
1107,431,3,2739,2022-01-24,2022-01-26
1108,772,16,2334,2022-01-24,2022-01-28
1109,1174,17,10853,2022-01-24,2022-01-27
1110,590,5,13753,2022-01-24,2022-01-26
1111,1318,3,2024,2022-01-25,2022-01-26
1112,85,7,9293,2022-01-25,2022-01-27
1113,686,11,7801,2022-01-25,2022-01-26
1114,1155,3,9471,2022-01-25,2022-01-27
1115,416,3,164,2022-01-25,2022-01-27
1116,436,12,9981,2022-01-25,2022-01-29
1117,336,9,593,2022-01-25,2022-01-29
1118,556,14,14611,2022-01-25,2022-01-28
1119,191,1,14416,2022-01-25,2022-01-30
1120,1138,3,2318,2022-01-25,2022-01-28
1121,859,4,2448,2022-01-26,2022-01-29
1122,470,15,10446,2022-01-26,2022-01-29
1123,76,12,5420,2022-01-26,2022-01-29
1124,169,8,11660,2022-01-26,2022-01-28
1125,506,1,10469,2022-01-26,2022-01-30
1126,1,3,13268,2022-01-26,2022-01-29
1127,535,5,14404,2022-01-26,2022-01-28
1128,1137,11,309,2022-01-26,2022-01-31
1129,113,14,10134,2022-01-26,2022-01-29
1130,1159,8,12839,2022-01-26,2022-01-27
1131,185,5,7055,2022-01-26,2022-01-29
1132,342,1,2406,2022-01-26,2022-01-28
1133,816,16,1610,2022-01-26,2022-01-29
1134,835,9,461,2022-01-26,2022-01-28
1135,882,16,5138,2022-01-26,2022-01-28
1136,1093,10,1396,2022-01-26,2022-01-30
1137,416,14,9529,2022-01-26,2022-01-28
1138,1006,5,11999,2022-01-26,2022-01-29
1139,496,14,13172,2022-01-27,2022-01-30
1140,520,16,1120,2022-01-27,2022-01-30
1141,631,10,1108,2022-01-27,2022-01-29
1142,111,11,13525,2022-01-27,2022-01-29
1143,553,12,887,2022-01-27,2022-01-30
1144,1180,14,13716,2022-01-27,2022-01-28
1145,907,17,8647,2022-01-27,2022-01-28
1146,711,12,11403,2022-01-27,2022-01-30
1147,1243,6,14324,2022-01-27,2022-01-29
1148,512,4,2605,2022-01-27,2022-01-31
1149,14,13,9111,2022-01-27,2022-02-03
1150,881,10,490,2022-01-28,2022-02-04
1151,458,14,961,2022-01-28,2022-01-30
1152,62,5,5344,2022-01-28,2022-02-01
1153,665,1,7957,2022-01-28,2022-01-30
1154,960,2,6785,2022-01-28,2022-02-01
1155,761,13,4293,2022-01-28,2022-01-31
1156,1252,13,9554,2022-01-28,2022-02-01
1157,988,17,8993,2022-01-28,2022-01-30
1158,780,14,5725,2022-01-28,2022-01-30
1159,1121,9,3109,2022-01-28,2022-01-29
1160,464,4,9663,2022-01-28,2022-02-01
1161,857,10,12689,2022-01-28,2022-01-31
1162,668,11,3482,2022-01-28,2022-01-31
1163,255,9,6704,2022-01-28,2022-01-29
1164,882,4,2600,2022-01-28,2022-01-31
1165,137,4,14534,2022-01-28,2022-01-31
1166,97,15,998,2022-01-28,2022-01-31
1167,278,6,9306,2022-01-28,2022-01-30
1168,198,12,7397,2022-01-28,2022-02-01
1169,1003,17,15182,2022-01-31,2022-02-03
1170,678,1,8784,2022-01-31,2022-02-03
1171,1150,2,10090,2022-01-31,2022-02-02
1172,997,2,11736,2022-01-31,2022-02-01
1173,581,11,6880,2022-01-31,2022-02-01
1174,1045,16,14119,2022-01-31,2022-02-05
1175,291,6,15465,2022-01-31,2022-02-03
1176,102,1,6088,2022-01-31,2022-02-03
1177,1074,7,1386,2022-01-31,2022-02-04
1178,557,12,5086,2022-01-31,2022-02-02
1179,1281,12,9435,2022-01-31,2022-02-04
1180,1081,10,1988,2022-01-31,2022-02-01
1181,378,6,7311,2022-01-31,2022-02-05
1182,1110,16,9395,2022-01-31,2022-02-03
