sale_id,customer_id,staff_id,game_id,amount,date
728,,15,125,92.58,2021-07-27
729,,6,145203,87.92,2021-07-27
730,,17,15033,69.6,2021-07-27
731,,14,188,193.33,2021-07-27
732,,5,171273,142.91,2021-07-27
733,476,2,1,430.8,2021-07-27
734,,2,172560,53.96,2021-07-27
735,167,4,142555,399.6,2021-07-27
736,,2,123576,224.0,2021-07-27
737,,17,12899,387.4,2021-07-27
738,,13,193212,89.8,2021-07-27
739,,6,12346,315.8,2021-07-27
740,,6,3413,108.56,2021-07-27
741,,9,40816,157.2,2021-07-27
742,,7,119899,47.42,2021-07-27
743,,13,172560,56.96,2021-07-27
744,,1,4985,155.4,2021-07-27
745,,2,55600,429.8,2021-07-27
746,,7,157789,152.16,2021-07-27
747,,8,133405,39.96,2021-07-28
748,,8,25695,65.16,2021-07-28
749,,4,52568,156.4,2021-07-28
750,237,12,213149,131.32,2021-07-28
751,,9,38778,76.38,2021-07-28
752,,13,6050,44.96,2021-07-28
753,,8,18289,405.6,2021-07-28
754,,9,157526,43.96,2021-07-28
755,1158,7,169794,380.47,2021-07-28
756,405,17,354,61.5,2021-07-28
757,,11,10081,207.36,2021-07-28
758,,13,177639,156.47,2021-07-28
759,,13,156546,339.64,2021-07-28
760,,4,42052,214.12,2021-07-28
761,,11,18115,341.0,2021-07-28
762,,12,37371,183.56,2021-07-28
763,768,1,19995,386.2,2021-07-28
764,,14,156776,277.4,2021-07-28
765,,2,50750,523.04,2021-07-28
766,,6,154182,58.4,2021-07-28
767,,7,980,186.56,2021-07-28
768,,14,483,108.34,2021-07-28
769,,8,123260,246.2,2021-07-28
770,,12,223779,94.09,2021-07-28
771,,14,192927,251.16,2021-07-28
772,1178,7,143782,113.0,2021-07-28
773,1258,3,131118,327.76,2021-07-28
774,792,2,15274,380.4,2021-07-28
775,,5,103235,105.68,2021-07-28
776,,1,23985,892.02,2021-07-28
777,597,14,102652,267.4,2021-07-28
778,,13,216974,182.6,2021-07-28
779,,17,13823,337.0,2021-07-28
780,,17,143693,226.96,2021-07-28
781,,3,1783,671.0,2021-07-29
782,,9,215341,356.33,2021-07-29
783,,3,12055,1966.6,2021-07-29
784,957,4,193037,186.48,2021-07-29
785,,17,1899,45.96,2021-07-29
786,,5,133473,57.91,2021-07-29
787,1110,1,94731,426.75,2021-07-29
788,,16,153623,78.73,2021-07-29
789,,3,143519,651.8,2021-07-29
790,1232,2,42898,84.92,2021-07-29
791,,16,204516,319.97,2021-07-29
792,,9,142402,204.2,2021-07-29
793,,11,98315,313.8,2021-07-29
794,,17,2665,282.4,2021-07-29
795,,2,122298,54.58,2021-07-29
796,,9,1431,61.84,2021-07-29
797,,5,191231,166.08,2021-07-29
798,,11,23730,100.68,2021-07-29
799,,13,132428,441.56,2021-07-29
800,,13,152053,41.96,2021-07-29
801,904,9,228668,632.35,2021-07-29
802,,15,6928,736.6,2021-07-29
803,,7,34829,62.16,2021-07-29
804,,4,127398,164.04,2021-07-29
805,267,14,142239,160.4,2021-07-29
806,1157,16,25554,206.8,2021-07-29
807,,2,217372,163.72,2021-07-29
808,,4,80979,119.1,2021-07-29
809,,4,54625,623.6,2021-07-29
810,,15,43249,162.4,2021-07-29
811,134,9,145645,556.0,2021-07-29
812,,5,15474,134.16,2021-07-29
813,,9,13751,222.78,2021-07-29
814,,10,102897,55.28,2021-07-29
815,,14,174430,698.55,2021-07-29
816,,7,206175,48.18,2021-07-29
817,1135,12,32014,178.6,2021-07-30
818,,13,1561,138.2,2021-07-30
819,,12,206175,44.18,2021-07-30
820,,8,219513,150.48,2021-07-30
821,,6,39927,169.72,2021-07-30
822,,14,145975,680.0,2021-07-30
823,,10,234487,181.72,2021-07-30
824,,4,11265,325.58,2021-07-30
825,,14,205359,53.29,2021-07-30
826,,9,42448,45.4,2021-07-30
827,,10,15474,138.16,2021-07-30
828,,14,118705,91.92,2021-07-30
829,,12,159109,561.0,2021-07-30
830,,4,36553,68.16,2021-07-30
831,,14,626,68.16,2021-07-30
832,,2,5455,98.8,2021-07-30
833,,4,117995,51.18,2021-07-30
834,,14,140620,425.8,2021-07-30
835,,8,620,90.8,2021-07-30
836,,10,39635,29.86,2021-07-30
837,,8,114991,132.32,2021-07-30
838,,10,1536,188.7,2021-07-30
839,,17,169786,352.78,2021-07-30
840,,8,1702,291.6,2021-07-30
841,,15,121288,142.24,2021-07-30
842,,3,233312,302.08,2021-07-30
843,,1,124047,291.56,2021-07-30
844,372,16,11274,338.0,2021-07-30
845,,2,165967,1112.0,2021-07-30
846,,5,126750,114.0,2021-07-30
847,,7,150,84.74,2021-07-30
848,,12,17804,266.4,2021-07-30
849,,3,1465,41.92,2021-07-30
850,,10,2655,155.78,2021-07-30
851,,1,141735,45.96,2021-07-30
852,,14,115288,79.48,2021-07-30
853,,16,193485,150.65,2021-07-30
854,,17,204675,159.96,2021-07-30
855,,14,159868,54.84,2021-08-02
856,,3,74102,126.0,2021-08-02
857,,3,69779,213.8,2021-08-02
858,,15,140,65.16,2021-08-02
859,,4,132372,846.6,2021-08-02
860,,7,30381,337.0,2021-08-02
861,,16,152053,50.96,2021-08-02
862,,2,12283,77.6,2021-08-02
863,682,5,25695,63.16,2021-08-02
864,1072,6,244522,57.24,2021-08-02
865,,12,210271,170.72,2021-08-02
866,,11,23263,65.96000000000001,2021-08-02
867,,14,180771,675.0,2021-08-02
868,,6,393,377.4,2021-08-02
869,,9,36235,122.0,2021-08-02
870,,2,4098,335.0,2021-08-02
871,,3,14403,689.2,2021-08-02
872,,1,176494,167.64,2021-08-02
873,,17,22359,556.0,2021-08-02
874,,8,130960,492.84,2021-08-02
875,,1,125658,203.36,2021-08-02
876,,14,37380,66.6,2021-08-02
877,,17,72132,262.47,2021-08-02
878,,13,179350,140.2,2021-08-02
879,,5,149853,164.4,2021-08-02
880,,8,127095,77.7,2021-08-02
881,,12,141423,237.05,2021-08-02
882,,13,65936,1068.6,2021-08-02
883,188,5,216640,94.8,2021-08-02
884,,10,70323,82.92,2021-08-02
885,,12,42560,292.6,2021-08-02
886,,16,748,128.1,2021-08-02
887,,8,225694,121.63,2021-08-02
888,,10,4831,334.0,2021-08-02
889,,16,203427,130.63,2021-08-02
890,,17,173105,1248.2,2021-08-02
891,,17,204728,158.18,2021-08-02
892,,5,54361,1318.8,2021-08-02
893,,1,163640,55.18,2021-08-02
894,,3,64,49.4,2021-08-02
895,,8,205716,220.08,2021-08-02
896,,11,1302,40.52,2021-08-02
897,,5,20750,200.36,2021-08-02
898,117,13,30381,337.0,2021-08-03
899,,6,137330,360.2,2021-08-03
900,,8,883,271.4,2021-08-03
901,1251,1,66849,825.4,2021-08-03
902,37,13,2891,371.2,2021-08-03
903,,16,60131,683.0,2021-08-03
904,,10,146886,178.56,2021-08-03
905,,8,93,978.8,2021-08-03
906,1227,16,203993,366.42,2021-08-03
907,,12,122159,140.16,2021-08-03
908,,13,1262,2132.24,2021-08-03
909,,3,150,88.74,2021-08-03
910,,17,139572,75.48,2021-08-03
911,,16,123570,111.76,2021-08-03
912,,4,46,339.93,2021-08-03
913,454,11,364,296.6,2021-08-03
914,,15,67600,337.78,2021-08-03
915,,1,122298,52.58,2021-08-03
916,1057,15,195043,72.16,2021-08-03
917,,17,217449,100.2,2021-08-03
918,,5,27101,327.8,2021-08-03
919,,17,242722,714.91,2021-08-03
920,,2,46396,181.56,2021-08-03
921,,11,212445,423.8,2021-08-03
922,,16,6830,177.5,2021-08-03
923,,17,162559,190.71,2021-08-03
924,,1,37919,358.2,2021-08-03
925,,2,7805,277.36,2021-08-03
926,,13,121615,128.54,2021-08-03
927,,6,69136,630.6,2021-08-03
928,,2,13230,55.28,2021-08-03
929,,15,31897,465.8,2021-08-03
930,,5,213670,119.0,2021-08-03
931,,17,72321,221.92,2021-08-03
932,,10,26983,867.8,2021-08-03
933,,1,17394,603.4,2021-08-03
934,,14,12350,357.2,2021-08-03
935,,11,124827,792.32,2021-08-03
936,,14,2938,201.56,2021-08-03
937,529,16,22287,80.88,2021-08-03
938,757,17,205079,137.32,2021-08-03
939,,3,2665,268.4,2021-08-03
940,,17,120523,337.0,2021-08-03
941,,1,706,110.56,2021-08-03
942,,2,15511,277.18,2021-08-03
943,,15,19996,227.0,2021-08-04
944,,3,420,357.2,2021-08-04
945,,17,177736,541.24,2021-08-04
946,,1,148261,48.4,2021-08-04
947,,6,194392,289.6,2021-08-04
948,155,14,104710,334.0,2021-08-04
949,,5,10934,136.01999999999998,2021-08-04
950,,15,235,315.8,2021-08-04
951,,7,1582,422.8,2021-08-04
952,27,3,36986,340.0,2021-08-04
953,452,15,192906,139.2,2021-08-04
954,,13,3710,98.8,2021-08-04
955,,10,224904,102.46,2021-08-04
956,,9,218417,266.23,2021-08-04
957,547,1,137330,362.2,2021-08-04
958,,11,158392,79.72,2021-08-04
959,,14,175640,361.2,2021-08-04
960,,17,7634,97.8,2021-08-04
961,,10,6281,171.2,2021-08-04
962,,1,1309,106.46,2021-08-04
963,,15,12962,448.96,2021-08-04
964,,2,5867,959.42,2021-08-04
965,,5,192334,49.84,2021-08-04
966,,14,211940,54.18,2021-08-04
967,,4,173319,157.4,2021-08-04
968,732,9,2316,70.6,2021-08-04
969,,4,24568,96.8,2021-08-04
970,,13,155703,184.6,2021-08-04
971,,6,231991,152.61,2021-08-04
972,,3,125943,358.2,2021-08-04
973,,6,36522,310.8,2021-08-04
974,,11,36480,1465.44,2021-08-04
975,693,5,2795,45.4,2021-08-04
976,1161,14,172220,638.6,2021-08-04
977,,4,33759,343.0,2021-08-04
978,,13,31730,291.6,2021-08-04
979,29,15,1302,36.52,2021-08-04
980,922,14,224710,532.32,2021-08-04
981,,13,220308,266.16,2021-08-04
982,,7,21441,89.8,2021-08-04
983,,11,54138,176.9,2021-08-04
984,246,17,143782,118.0,2021-08-04
985,,5,137649,600.96,2021-08-04
986,,16,14996,150.48,2021-08-04
987,618,17,5576,58.84,2021-08-04
988,,10,173092,90.8,2021-08-04
989,471,3,228133,37.48,2021-08-04
990,,8,70519,251.2,2021-08-04
991,,16,11202,90.92,2021-08-05
992,,7,3837,34.26,2021-08-05
993,,15,143981,55.96,2021-08-05
994,,10,43111,1319.8,2021-08-05
995,,1,230852,238.88,2021-08-05
996,203,9,204516,323.97,2021-08-05
997,,6,172507,97.64,2021-08-05
998,863,7,142889,892.0,2021-08-05
999,,2,145393,267.62,2021-08-05
1000,,9,97094,131.45999999999998,2021-08-05
1001,,2,200847,120.78,2021-08-05
1002,,4,270,333.0,2021-08-05
1003,,12,3190,89.8,2021-08-05
1004,,4,25605,103.9,2021-08-05
1005,,17,40381,70.6,2021-08-05
1006,,8,87907,782.0,2021-08-05
1007,,5,216632,40.52,2021-08-05
1008,,16,21441,93.8,2021-08-05
1009,,2,173504,1032.2,2021-08-05
1010,,16,1197,46.18,2021-08-05
1011,,15,79131,456.71,2021-08-05
1012,432,1,125921,186.48,2021-08-05
1013,,5,62922,1347.0,2021-08-05
1014,,7,13751,238.78,2021-08-05
1015,,13,62853,29.2,2021-08-05
1016,,7,65200,118.96,2021-08-05
1017,,11,2455,667.0,2021-08-05
1018,,6,42,616.4,2021-08-05
1019,,17,216864,39.96,2021-08-05
1020,,11,200853,183.16,2021-08-05
1021,,13,34829,69.16,2021-08-05
1022,,4,183562,218.63,2021-08-05
1023,,17,146,56.84,2021-08-05
1024,,9,91,365.76,2021-08-05
1025,,7,141736,40.74,2021-08-05
1026,,8,5255,1666.0,2021-08-05
1027,,3,175199,127.81,2021-08-05
1028,,3,198609,441.07,2021-08-05
1029,,10,181290,131.32,2021-08-05
1030,,2,229791,64.16,2021-08-05
1031,,14,205158,87.7,2021-08-06
1032,,16,96260,71.6,2021-08-06
1033,,6,192673,185.6,2021-08-06
1034,,13,5406,88.8,2021-08-06
1035,,11,1621,362.2,2021-08-06
1036,,13,112991,177.56,2021-08-06
1037,,13,89409,267.4,2021-08-06
1038,,6,153623,85.73,2021-08-06
1039,,1,158900,58.28,2021-08-06
1040,,12,5770,111.0,2021-08-06
1041,,13,221248,102.86,2021-08-06
1042,,13,26457,556.0,2021-08-06
1043,16,1,92644,170.68,2021-08-06
1044,,6,93971,180.6,2021-08-06
1045,126,13,212445,423.8,2021-08-06
1046,,7,197333,268.18,2021-08-06
1047,844,9,102104,142.97,2021-08-06
1048,839,8,40816,140.2,2021-08-06
1049,1000,14,129051,679.8,2021-08-06
1050,,15,222887,70.38,2021-08-06
1051,,11,18400,92.8,2021-08-06
1052,,12,93538,151.96,2021-08-06
1053,,11,142889,892.0,2021-08-06
1054,,4,38786,291.6,2021-08-06
1055,,4,8051,83.48,2021-08-06
1056,,16,174298,400.38,2021-08-06
1057,88,10,8107,675.0,2021-08-06
1058,,11,131325,134.98,2021-08-06
1059,17,2,224710,525.32,2021-08-06
1060,340,1,27940,69.6,2021-08-06
1061,,15,91534,102.99,2021-08-06
1062,607,7,20266,305.6,2021-08-06
1063,,11,171835,55.28,2021-08-06
1064,808,8,3083,86.48,2021-08-06
1065,,9,215841,99.24,2021-08-06
1066,721,1,17449,60.28,2021-08-06
1067,,1,207572,865.8,2021-08-06
1068,,17,225694,120.63,2021-08-06
1069,815,3,67928,670.0,2021-08-06
1070,,2,67178,192.6,2021-08-06
1071,,9,43111,1311.8,2021-08-09
1072,,5,3595,54.28,2021-08-09
1073,,17,224483,132.32,2021-08-09
1074,,17,14996,149.48,2021-08-09
1075,,16,24933,93.8,2021-08-09
1076,54,6,25821,63.02,2021-08-09
1077,,14,145014,58.28,2021-08-09
1078,725,16,193557,278.12,2021-08-09
1079,,13,132428,446.56,2021-08-09
1080,,2,32114,64.16,2021-08-09
1081,1328,7,184866,1002.0,2021-08-09
1082,,3,6795,49.84,2021-08-09
1083,,10,15062,1007.78,2021-08-09
1084,,10,3608,40.96,2021-08-09
1085,,12,224904,104.46,2021-08-09
1086,,3,39206,201.8,2021-08-09
1087,,12,219513,147.48,2021-08-09
1088,,2,220877,204.76,2021-08-09
1089,523,13,115,319.58,2021-08-09
1090,,1,197178,27.98,2021-08-09
1091,,14,122913,1155.4,2021-08-09
1092,,10,109,139.78,2021-08-09
1093,,11,19363,170.72,2021-08-09
1094,,10,193651,135.2,2021-08-09
1095,,10,1829,489.89,2021-08-09
1096,,17,218129,98.64,2021-08-09
1097,,14,164840,58.82,2021-08-09
1098,135,13,173442,865.8,2021-08-09
1099,,17,130605,136.32,2021-08-09
1100,,7,67601,434.8,2021-08-09
1101,165,12,165959,54.28,2021-08-09
1102,,12,172062,75.48,2021-08-09
1103,,13,124390,226.0,2021-08-09
1104,,8,187700,604.99,2021-08-09
1105,1077,14,218509,421.44,2021-08-09
1106,,12,203204,201.8,2021-08-09
1107,,17,194100,164.73,2021-08-09
1108,,4,55863,255.78,2021-08-09
1109,,2,144415,338.0,2021-08-09
1110,,10,66587,75.48,2021-08-10
1111,,14,22278,261.37,2021-08-10
1112,,14,58798,230.0,2021-08-10
1113,,6,4085,100.46,2021-08-10
1114,,9,2251,208.8,2021-08-10
1115,,12,133528,88.92,2021-08-10
1116,,1,223740,197.76,2021-08-10
1117,,3,42898,79.92,2021-08-10
1118,,13,117914,61.28,2021-08-10
1119,,2,7866,235.88,2021-08-10
1120,,14,154905,28.86,2021-08-10
1121,,1,172,299.48,2021-08-10
1122,,16,3487,29.42,2021-08-10
1123,,8,33155,80.92,2021-08-10
1124,85,17,73863,49.4,2021-08-10
1125,,10,118703,133.2,2021-08-10
1126,,3,71,427.8,2021-08-10
1127,,8,139562,183.38,2021-08-10
1128,,6,864,149.16,2021-08-10
1129,,7,594,81.6,2021-08-10
1130,213,6,223750,170.92,2021-08-10
1131,,1,122889,156.96,2021-08-10
1132,,17,394,86.77,2021-08-10
1133,1295,4,124622,248.76,2021-08-10
1134,507,9,135116,57.28,2021-08-10
1135,,10,566,180.5,2021-08-10
1136,,5,42490,90.92,2021-08-10
1137,,9,127839,179.6,2021-08-10
1138,,1,181265,431.58,2021-08-10
1139,,15,193265,90.8,2021-08-10
1140,268,7,192334,51.84,2021-08-10
1141,,15,137500,440.58,2021-08-10
1142,,9,31483,177.16,2021-08-10
1143,,5,200924,117.56,2021-08-10
1144,,6,164812,161.4,2021-08-10
1145,,1,2375,127.36,2021-08-10
1146,907,17,162351,316.94,2021-08-10
1147,,9,46213,129.4,2021-08-10
1148,,8,123609,152.96,2021-08-10
1149,,12,126163,195.32,2021-08-10
1150,,10,175878,400.56,2021-08-10
1151,,3,15126,124.32,2021-08-10
1152,631,3,197333,270.18,2021-08-10
1153,1045,14,508,175.4,2021-08-10
1154,,14,6542,78.48,2021-08-10
1155,,17,205610,114.38,2021-08-10
1156,,4,23451,56.28,2021-08-10
1157,1134,11,144566,556.0,2021-08-11
1158,,13,35052,1754.8,2021-08-11
1159,,14,140,74.16,2021-08-11
1160,,1,197320,563.0,2021-08-11
1161,,6,169416,160.84,2021-08-11
1162,,4,1535,194.6,2021-08-11
1163,,9,218417,258.23,2021-08-11
1164,266,13,75333,135.32,2021-08-11
1165,,1,9606,44.96,2021-08-11
1166,,17,163370,372.76,2021-08-11
1167,,14,131332,64.16,2021-08-11
1168,,10,60,436.8,2021-08-11
1169,,9,9215,357.2,2021-08-11
1170,470,12,195528,105.68,2021-08-11
1171,,14,87,161.4,2021-08-11
1172,,12,109779,188.48,2021-08-11
1173,,11,701,43.18,2021-08-11
1174,,13,227888,1644.8,2021-08-11
1175,,11,33155,79.92,2021-08-11
1176,,2,10814,446.78,2021-08-11
1177,,1,101785,311.8,2021-08-11
1178,,10,156129,181.56,2021-08-11
1179,1138,1,1345,179.6,2021-08-11
1180,,2,159473,270.65,2021-08-11
1181,,8,27848,300.6,2021-08-11
1182,,1,218509,427.44,2021-08-11
1183,,8,181797,69.16,2021-08-11
1184,,7,178302,103.68,2021-08-11
1185,,14,217780,54.57,2021-08-11
1186,104,12,436,259.19,2021-08-11
1187,,2,205831,129.32,2021-08-11
1188,,5,5767,195.56,2021-08-11
1189,,2,1382,405.68,2021-08-11
1190,,9,146439,280.4,2021-08-11
1191,,2,143175,261.2,2021-08-11
1192,,6,883,269.4,2021-08-11
1193,,9,197178,23.98,2021-08-11
1194,,7,39684,445.56,2021-08-11
1195,1130,5,128733,32.08,2021-08-11
1196,,2,132758,197.05,2021-08-11
1197,,6,183840,68.38,2021-08-12
1198,,15,55427,161.4,2021-08-12
1199,,8,7717,204.8,2021-08-12
1200,,6,755,338.0,2021-08-12
1201,,9,155689,357.45,2021-08-12
1202,,3,206504,76.42,2021-08-12
1203,,14,12005,459.32,2021-08-12
1204,,14,128698,32.42,2021-08-12
1205,,6,151,467.9,2021-08-12
1206,,14,137406,64.16,2021-08-12
1207,773,13,135,57.84,2021-08-12
1208,,7,1693,670.0,2021-08-12
1209,,16,10164,45.74,2021-08-12
1210,,15,125493,558.0,2021-08-12
1211,692,1,167698,327.76,2021-08-12
1212,221,6,113294,341.0,2021-08-12
1213,,3,64826,41.74,2021-08-12
1214,677,8,163474,293.38,2021-08-12
1215,1030,11,110327,204.95,2021-08-12
1216,,3,66188,414.11,2021-08-12
1217,,16,41636,126.32,2021-08-12
1218,,10,181440,109.68,2021-08-12
1219,,1,68858,179.56,2021-08-12
1220,,12,148083,255.2,2021-08-12
1221,1199,11,163097,821.4,2021-08-12
1222,,9,151456,48.96,2021-08-12
1223,,12,155827,152.98,2021-08-12
1224,,3,62220,132.27,2021-08-12
1225,,9,142,180.6,2021-08-12
1226,,3,205046,114.56,2021-08-12
1227,1,11,85256,66.22999999999999,2021-08-12
1228,,7,97,335.0,2021-08-12
1229,,12,131287,316.8,2021-08-12
1230,,14,475,164.96,2021-08-12
1231,,7,1577,336.0,2021-08-12
1232,,2,160499,111.0,2021-08-12
1233,,15,225694,122.63,2021-08-12
1234,,8,140279,182.38,2021-08-12
1235,,10,1444,79.92,2021-08-12
1236,,9,244522,48.24,2021-08-12
1237,,8,168788,227.8,2021-08-12
1238,,2,89415,67.02000000000001,2021-08-12
1239,844,10,172547,98.8,2021-08-12
1240,,10,95386,46.96,2021-08-12
1241,,11,10623,673.0,2021-08-12
1242,,8,198190,334.0,2021-08-12
1243,86,12,174402,894.0,2021-08-12
1244,1119,14,186751,737.6,2021-08-12
1245,20,14,1509,245.2,2021-08-12
1246,,4,68448,157.36,2021-08-12
1247,,15,104162,156.96,2021-08-12
1248,1237,1,117960,181.56,2021-08-12
1249,,14,58886,87.32,2021-08-12
1250,,12,119432,311.76,2021-08-13
1251,,4,13230,89.28,2021-08-13
1252,,17,108161,81.82,2021-08-13
1253,,14,4090,581.2,2021-08-13
1254,,15,172507,97.64,2021-08-13
1255,115,16,15369,1057.5,2021-08-13
1256,,15,146816,322.8,2021-08-13
1257,,16,62222,397.63,2021-08-13
1258,,12,122522,190.73,2021-08-13
1259,,8,193953,66.6,2021-08-13
1260,,1,203828,102.39,2021-08-13
1261,,5,681,182.29,2021-08-13
1262,,17,193265,95.8,2021-08-13
1263,,17,132544,179.98,2021-08-13
1264,,3,4210,291.6,2021-08-13
1265,,1,145205,195.6,2021-08-13
1266,,17,38275,224.56,2021-08-13
1267,,6,156009,53.8,2021-08-13
1268,,15,2838,85.92,2021-08-13
1269,,5,41302,85.66,2021-08-13
1270,591,4,1431,62.84,2021-08-13
1271,,7,232043,122.73,2021-08-13
1272,585,10,77423,209.79,2021-08-13
1273,576,7,57998,667.78,2021-08-13
1274,,1,670,84.92,2021-08-13
1275,,5,3409,225.0,2021-08-13
1276,806,11,105593,42.47,2021-08-13
1277,,1,568,46.92,2021-08-13
1278,,13,192934,219.55,2021-08-13
1279,,13,218129,103.64,2021-08-13
1280,,6,131568,170.1,2021-08-13
1281,,3,224037,86.4,2021-08-13
1282,1308,14,134352,714.4,2021-08-13
1283,,14,143693,222.96,2021-08-13
1284,,7,117985,783.96,2021-08-13
1285,,4,196305,88.8,2021-08-13
1286,,9,5869,251.2,2021-08-13
1287,,14,1358,311.8,2021-08-13
1288,,12,41114,67.6,2021-08-13
1289,,17,491,245.2,2021-08-16
1290,1263,7,26447,668.78,2021-08-16
1291,,2,162286,295.38,2021-08-16
1292,,9,115,317.58,2021-08-16
1293,,15,9675,90.76,2021-08-16
1294,,4,181796,149.04,2021-08-16
1295,,15,182,74.6,2021-08-16
1296,,10,66356,206.76,2021-08-16
1297,,3,3341,158.4,2021-08-16
1298,,14,65990,180.6,2021-08-16
1299,,10,152053,44.96,2021-08-16
1300,,16,153999,146.08,2021-08-16
1301,799,11,104994,113.0,2021-08-16
1302,,7,26566,143.08,2021-08-16
1303,793,8,169318,202.8,2021-08-16
1304,,17,24565,625.6,2021-08-16
1305,,16,95234,136.0,2021-08-16
1306,,12,66120,197.7,2021-08-16
1307,,12,83068,27.42,2021-08-16
1308,,12,3086,694.2,2021-08-16
1309,,8,223619,676.0,2021-08-16
1310,,5,6569,93.8,2021-08-16
1311,,16,2065,323.58,2021-08-16
1312,,15,120605,148.61,2021-08-16
1313,,13,36297,301.7,2021-08-16
1314,,10,231819,141.35,2021-08-16
1315,,3,41490,289.6,2021-08-16
1316,,12,35865,225.0,2021-08-16
1317,,7,220517,333.0,2021-08-16
1318,,9,1668,90.8,2021-08-16
1319,,6,4390,139.2,2021-08-16
1320,,10,15818,67.68,2021-08-16
1321,,3,109548,79.92,2021-08-16
1322,,12,73650,107.58,2021-08-16
1323,,5,146312,148.04,2021-08-16
1324,,2,201308,137.1,2021-08-16
1325,,17,208766,93.8,2021-08-16
1326,,9,227456,204.21,2021-08-16
1327,,13,73070,169.72,2021-08-16
1328,,10,1403,206.86,2021-08-16
1329,,12,218920,133.32,2021-08-16
1330,,7,65825,447.8,2021-08-16
1331,,12,7844,510.6,2021-08-16
1332,,5,221318,265.52,2021-08-16
1333,,7,364,294.6,2021-08-17
1334,693,4,165948,138.16,2021-08-17
1335,551,3,15889,231.05,2021-08-17
1336,,10,25261,152.08,2021-08-17
1337,,15,182340,816.12,2021-08-17
1338,,15,208766,92.8,2021-08-17
1339,,8,234396,61.68,2021-08-17
1340,,8,1198,56.4,2021-08-17
1341,,13,21947,792.0,2021-08-17
1342,91,10,19727,888.0,2021-08-17
1343,,17,161297,224.0,2021-08-17
1344,,10,102435,311.8,2021-08-17
1345,816,1,155624,168.72,2021-08-17
1346,,3,5306,298.04,2021-08-17
1347,,3,19358,356.27,2021-08-17
1348,,16,160561,55.84,2021-08-17
1349,,1,75449,421.8,2021-08-17
1350,163,17,209664,79.48,2021-08-17
1351,,7,202755,80.6,2021-08-17
1352,,14,234477,537.6,2021-08-17
1353,,12,2093,555.78,2021-08-17
1354,,14,7138,1069.6,2021-08-17
1355,,3,34227,138.72,2021-08-17
1356,,10,119,277.4,2021-08-17
1357,,14,73650,92.58,2021-08-17
1358,,6,174260,101.8,2021-08-17
1359,,1,122599,136.99,2021-08-17
1360,,10,97939,238.0,2021-08-17
1361,,2,14083,254.2,2021-08-17
1362,,6,63167,144.08,2021-08-17
1363,629,9,65907,310.8,2021-08-17
1364,630,5,40990,94.58,2021-08-17
1365,,13,16986,181.84,2021-08-17
1366,,6,195237,168.72,2021-08-17
1367,,15,121764,135.2,2021-08-17
1368,,3,161533,666.03,2021-08-17
1369,,12,13347,60.28,2021-08-17
1370,710,9,210040,184.6,2021-08-17
1371,514,6,1705,117.0,2021-08-17
1372,,17,320,79.88,2021-08-17
1373,,12,5511,111.0,2021-08-17
1374,,6,149620,1335.78,2021-08-17
1375,,13,217372,146.72,2021-08-17
1376,,15,28181,434.46,2021-08-17
1377,,10,444,55.28,2021-08-17
1378,,6,177857,323.8,2021-08-17
1379,,3,24800,369.2,2021-08-17
1380,,9,3570,215.13,2021-08-17
1381,,5,144529,179.6,2021-08-17
1382,,13,43570,90.1,2021-08-17
1383,,11,1202,426.8,2021-08-17
1384,,4,31503,118.78,2021-08-17
1385,,12,137237,235.0,2021-08-17
1386,,11,21654,39.74,2021-08-17
1387,,8,221769,207.8,2021-08-17
1388,89,6,102898,123.1,2021-08-17
1389,,5,147171,671.0,2021-08-17
1390,422,8,172933,125.41,2021-08-17
1391,,7,22347,78.6,2021-08-18
1392,,5,4079,61.5,2021-08-18
1393,,10,248949,302.6,2021-08-18
1394,,4,4368,163.4,2021-08-18
1395,,15,95613,162.96,2021-08-18
1396,,7,153938,147.04,2021-08-18
1397,,13,139952,311.8,2021-08-18
1398,,12,131260,53.9,2021-08-18
1399,,5,18606,244.0,2021-08-18
1400,,1,43365,209.67,2021-08-18
1401,,7,21754,110.68,2021-08-18
1402,,11,8051,88.48,2021-08-18
1403,,16,98527,337.0,2021-08-18
1404,,5,40243,107.56,2021-08-18
1405,,13,228411,95.58,2021-08-18
1406,,9,47185,96.8,2021-08-18
1407,,6,40692,211.76,2021-08-18
1408,,1,224904,97.46,2021-08-18
1409,,1,206718,462.07,2021-08-18
1410,,12,145086,143.08,2021-08-18
1411,,2,2580,204.36,2021-08-18
1412,,8,38194,61.84,2021-08-18
1413,,1,17392,976.8,2021-08-18
1414,,7,39832,98.68,2021-08-18
1415,,4,4090,583.2,2021-08-18
1416,,5,163412,93.76,2021-08-18
