game_id,name,description,min_players,max_players,avg_time,avg_rating,age,availability,category,price,rent_price
163745,Star Wars: Armada,"Form your fleet, plan a strategy, and execute it with your commands.",2,2,120,7.9443,14,7131,"Collectible Components, Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame",460.43,5
204583,Kingdomino,Build a kingdom with varied terrains on domino-shaped tiles in this fast family game.,2,4,20,7.42675,8,22174,"City Building, Fantasy, Medieval, Territory Building",66.6,2
45315,Dungeon Lords,Prepare your dungeon. Set evil traps. Release your monsters. Stop the good guys.,2,4,90,7.43221,12,12629,"Economic, Fantasy, Fighting, Humor",173.12,5
59959,Letters from Whitechapel,Slip away as Jack the Ripper or track his hidden movement as a team of investigators.,2,6,120,7.46549,13,14528,"Bluffing, Deduction, Murder/Mystery, Post-Napoleonic",204.02,5
40692,Small World,Control one fantasy race after another to expand quickly throughout the land.,2,5,80,7.32285,8,63736,"Fantasy, Fighting, Territory Building",199.76,5
1,Die Macher,Players represent political parties attempting to gain power in Germany.,3,5,240,7.65016,14,5364,"Economic, Negotiation, Political",421.8,5
175640,Vinhos Deluxe Edition,The strategic craft of fine winemaking.,1,4,135,8.3221,14,4211,"Economic, Industry / Manufacturing",355.2,5
188834,Secret Hitler,"In pre-WW2 Germany, Liberals and Fascists square off in an intrigue-filled parliament",5,10,45,7.59419,13,10973,"Bluffing, Card Game, Deduction, Humor, Party Game, Political, Print & Play, World War II",177.6,5
203420,Exit: The Game – The Abandoned Cabin,A kind stranger's invitation becomes a grim trap - can you escape before he returns?,1,6,90,7.75055,12,6698,"Deduction, Puzzle, Real-time",94.08,2
37046,Ghost Stories,Warrior monks work together to save the village from the evil Wu-Feng and his ghosts.,1,4,60,7.37504,12,21190,"Fantasy, Fighting, Horror, Mythology",222.0,5
176920,Mission: Red Planet (Second Edition),"Launch your rockets, sabotage the competition as you vie to control Mars.",2,6,90,7.56472,14,8492,Science Fiction,177.38,5
36932,Claustrophobia,Fight for glory and redemption against endless waves of Hell's minions.,2,2,45,7.58023,14,8606,"Horror, Adventure, Fantasy, Fighting, Miniatures",221.96,5
39856,Dixit,Give the perfect clue so most (not all) players guess the right surreal image card.,3,6,30,7.32175,6,49111,"Card Game, Humor, Party Game",190.48,5
172081,Burgle Bros.,"As part of a heist team, break in, get the loot, and get out without getting caught.",1,4,90,7.6543,12,8656,"Exploration, Maze, Spies/Secret Agents",213.52,5
25292,Merchants & Marauders,Live the life of an influential merchant or a dreaded pirate in the Caribbean.,2,4,180,7.44048,13,14539,"Adventure, Nautical, Pirates, Transportation",243.98,5
123123,BattleCON: Devastation of Indines,Fight head-to-head with thirty characters in this card-based brawler.,1,5,45,8.05067,10,4173,"Card Game, Fighting",332.78,5
198773,Codenames: Pictures,"Give your team one-word coded clues, trying to identify specific image cards.",2,8,20,7.43038,10,18117,"Card Game, Deduction, Party Game, Spies/Secret Agents",84.32,2
33160,Endeavor,"Spread your glory over the vast, as of yet unexplored world.",3,5,90,7.44573,12,6905,"Exploration, Nautical, Renaissance",310.31,5
233371,Clank! In! Space!,Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.,2,4,60,8.01024,13,4797,Science Fiction,436.59,5
2655,Hive,Use your insects to trap your opponent's Queen Bee in this board-less abstract game.,2,2,20,7.32452,9,28978,"Abstract Strategy, Animals",154.78,5
176734,The Manhattan Project: Energy Empire,"Build power plants, not bombs, in this standalone sequel to The Manhattan Project.",1,5,120,7.87973,13,4544,"Civilization, Dice, Economic, Environmental, Industry / Manufacturing",244.2,5
143693,Glass Road,"Clear the land, hire specialists, build and gather to make your own trade empire.",1,4,80,7.47735,13,8805,"City Building, Economic, Medieval",221.96,5
21241,Neuroshima Hex!,"Battle robots, gangs, and more in tactical post-apocalyptic warfare.",1,4,30,7.42904,13,11361,"Fighting, Science Fiction",159.84,5
209685,Century: Spice Road,Grow and trade spices and use them to gain estate.,2,5,45,7.46749,8,11139,"Card Game, Economic, Medieval",181.82,5
5,Acquire,"Invest, divest, and stage hostile takeovers in this classic real estate game.",2,6,90,7.35752,12,20313,Economic,421.8,5
243,Advanced Squad Leader,Play through historical scenarios in this exhaustive squad-level WWII game system.,2,2,480,7.95504,14,5030,"Wargame, World War II",244.2,5
40765,Clash of Cultures,Lead your civilization from a single settlement to a mighty empire.,2,4,240,7.66215,14,5339,"Ancient, City Building, Civilization, Economic, Exploration, Medieval, Territory Building",199.8,5
124708,Mice and Mystics,"After being turned into mice, a prince and his allies experience giant-sized stories.",1,4,120,7.41893,7,25003,"Adventure, Exploration, Fantasy, Fighting, Miniatures",310.8,5
129622,Love Letter,Can you get a letter to the princess or remove all your rivals? You win either way!,2,4,20,7.28103,10,71324,"Card Game, Deduction, Renaissance",417.36,5
70919,Takenoko,Carefully cultivate a bamboo garden with the help of a gardener and a hungry panda.,2,4,45,7.31997,8,37025,"Animals, Environmental, Farming, Territory Building",215.07,5
54,Tikal,"Strategically create pathways through jungle, collect treasure, and excavate temples.",2,4,90,7.34601,10,18636,"Exploration, Territory Building",97.68,2
63628,The Manhattan Project,Help your nation gain the best arsenal of atomic bombs.,2,5,120,7.45059,13,10207,"Aviation / Flight, Economic, Fighting, Industry / Manufacturing, Negotiation, World War II",199.8,5
25554,Notre Dame,Improve the area around Notre Dame Cathedral to earn prestige for your family.,2,5,75,7.38079,10,10520,"Economic, Renaissance",199.8,5
121,Dune,"Use unique strengths, treachery, and cunning to gain control of the Spice.",2,6,180,7.6271,12,5682,"Bluffing, Fighting, Negotiation, Novel-based, Political, Science Fiction",266.4,5
31594,In the Year of the Dragon,Choose and manage your workers to protect your palaces from a series of disasters.,2,5,100,7.40313,12,8046,"Economic, Medieval",310.09,5
139976,Cthulhu Wars,Armageddon came. Humanity fell. Which Elder God will rule the last remains of Earth?,2,4,120,8.02669,14,3968,"Fantasy, Fighting, Horror, Miniatures",892.53,10
109276,Kanban: Driver's Edition,Car-factory workers optimise and innovate to stand out at the big board meeting.,2,4,120,7.76712,12,4552,"Economic, Industry / Manufacturing",168.72,5
118,Modern Art,Four types of auctions challenge players in this classic game of art speculation.,3,5,45,7.34292,10,14471,"Card Game, Economic",266.4,5
46213,Telestrations,"Guess what they drew, then draw what they guessed, and see how funny the changes get.",4,8,30,7.41675,12,12036,"Humor, Party Game, Real-time",115.4,5
54625,Space Hulk (third edition),Space Marines combat Genestealers in the cramped corridors of a derelict spaceship.,2,2,60,7.54376,12,8730,"Fighting, Miniatures, Science Fiction, Wargame",621.6,10
70323,King of Tokyo,It's a fight to the death when giant monsters battle over Tokyo in this dice-roller.,2,6,30,7.26375,8,61914,"Dice, Fighting, Movies / TV / Radio theme, Science Fiction",79.92,2
71,Civilization,Expand and develop your historical empire while trading with competing civilizations.,2,7,360,7.51645,12,8852,"Ancient, Civilization, Economic, Negotiation",421.8,5
8217,San Juan,Cards have multiple potential uses -- choose wisely to build the city.,2,4,60,7.28264,10,21402,"Card Game, City Building, Economic",75.48,2
2653,Survive: Escape from Atlantis!,"Sharks, whales, and sea monsters, oh my! Hurry and escape before Atlantis disappears!",2,4,60,7.31769,8,22685,"Adventure, Animals, Bluffing, Nautical",88.8,2
163967,Tiny Epic Galaxies,"Roll your dice and colonize planets, utilizing your energy and culture.",1,5,60,7.41583,14,16533,"Dice, Science Fiction, Space Exploration",155.4,5
24480,The Pillars of the Earth,"Produce, craft, and recruit to build a cathedral in this classic worker placement.",2,4,120,7.31433,12,16475,"Economic, Medieval, Novel-based, Religious",221.96,5
9217,Saint Petersburg,Invest in infrastructure and manage cash wisely to attract nobility to the city.,2,4,60,7.32164,10,11051,"Age of Reason, Card Game, Economic",621.6,10
105134,Risk Legacy,"Build your forces, dominate the world and deal with new challenges after every game.",3,5,60,7.51257,13,10897,"Science Fiction, Wargame",195.36,5
182134,Evolution: Climate,"Adapt your species in an ecosystem of scarce food, predators, and a dynamic climate!",2,6,60,7.83654,12,6663,"Animals, Card Game, Educational, Environmental, Fighting, Prehistoric",222.0,5
206718,Ethnos,Call upon unique fantasy tribes to gain control of the land and earn glory.,2,6,60,7.58735,14,5960,Fantasy,458.07,5
15987,Arkham Horror,Work as a team to save the town of Arkham from monsters and a Great Old One.,1,8,360,7.3164,12,42254,"Adventure, Fantasy, Fighting, Horror, Novel-based",133.2,5
90137,Blood Bowl: Team Manager – The Card Game,Coach your “fantasy” football team and gather most fans to win.,2,4,90,7.38088,14,11879,"Card Game, Fantasy, Fighting, Sports",266.4,5
39683,At the Gates of Loyang,Harvest crops and fulfill orders to become the most prosperous merchant.,1,4,120,7.38701,10,9790,"Economic, Farming",443.96,5
183562,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,,2,2,45,8.07158,14,6412,"Aviation / Flight, Collectible Components, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame",210.63,5
55670,Macao,"Deliver goods, build the city and your tableau using a unique dice selection method.",2,4,100,7.43831,12,6190,"Dice, Nautical",488.36,5
79828,A Few Acres of Snow,Card-driven game about the 17th-18th century French and Indian Wars.,2,2,120,7.42306,14,8369,"Age of Reason, American Indian Wars, Card Game, Territory Building, Wargame",821.4,10
157969,Sheriff of Nottingham,"Sell goods for profit, or risk losing it all by slipping contrabands in....",3,5,60,7.26515,13,31573,"Bluffing, Card Game, Humor, Medieval, Negotiation, Novel-based, Party Game",195.36,5
154809,Nippon,Build an Industrial empire out of a small Business in Japan's Meiji Period.,2,4,120,7.77272,12,3610,"Economic, Industry / Manufacturing",777.0,10
176396,Quadropolis,Send out your architects. Plan carefully as you build a bustling metropolis.,2,4,60,7.40456,8,10054,"City Building, Environmental",177.56,5
66188,Fresco,Buy and mix paints to restore the Renaissance fresco and earn the Bishop's favor.,2,4,60,7.31979,10,11896,Renaissance,399.11,5
128996,1775: Rebellion,Four sides maneuver & battle to control colonies in America's War for Independence.,2,4,120,7.78243,10,4184,"Age of Reason, American Indian Wars, American Revolutionary War, Educational, Wargame",336.29,5
712,Blood Bowl (Third Edition),Fantasy characters turn the gridiron into a bloody battlefield.,2,2,180,7.57297,12,5755,"Fantasy, Fighting, Miniatures, Sports, Wargame",288.6,5
25417,BattleLore,"Battle through a Hundred Years War with magic, Goblins, and more.",2,2,60,7.3869,10,10381,"Fantasy, Medieval, Miniatures, Wargame",554.78,10
40354,Maria,Maneuver martially and politically in this 3 player War of the Austrian Succession.,2,3,210,7.96828,14,3035,"Age of Reason, Negotiation, Political, Wargame",186.44,5
100901,Flash Point: Fire Rescue,Smoke! Fire! Work as a team to save as many as you can from a blazing inferno.,2,6,45,7.25748,10,25284,Adventure,79.92,2
66362,Glen More,Clan chiefs compete for glory and profit in the Scottish Highlands.,2,5,70,7.34372,10,7626,"City Building, Economic, Farming",266.4,5
83330,Mansions of Madness,"Spectral horrors and monstrosities await! Will you defeat them, or be driven mad?",2,5,120,7.35774,13,16725,"Adventure, Exploration, Fantasy, Fighting, Horror, Miniatures, Murder/Mystery, Puzzle",466.6,5
18833,Lord of the Rings: The Confrontation,Get Frodo to Mordor Stratego-style before shadow overtakes him.,2,2,30,7.49579,14,6053,"Adventure, Bluffing, Deduction, Fantasy, Movies / TV / Radio theme, Novel-based",555.0,10
172,For Sale,"What's your bid? Bid on promising property bundles, then sell properties for checks.",3,6,30,7.21564,10,21414,"Card Game, Economic",297.48,5
5404,Amun-Re,"As Pharoah buy land, trade and build pyramids to your greatness in this Knizia gem!",3,5,90,7.35022,12,8071,"Ancient, Economic",177.6,5
150658,Pandemic: The Cure,Roll dice to defeat four diseases threatening the world.,2,5,30,7.37291,8,10977,"Dice, Environmental, Medical",218.94,5
65781,London,"Draft cards, avoid debt, and run your industrial engine to rebuild London.",2,4,90,7.40182,13,5561,"City Building, Economic",111.0,5
136063,Forbidden Desert,"Work together to escape the desert, before sand buries you or your supplies run dry!",2,5,45,7.23681,10,31416,"Adventure, Fantasy, Science Fiction",88.8,2
147949,One Night Ultimate Werewolf,An app-driven Werewolf that lasts but a single night. Wolves and villagers beware!,3,10,10,7.27283,8,23497,"Bluffing, Card Game, Deduction, Horror, Party Game",79.92,2
137408,Amerigo,"Discover islands, build settlements, and uncover goods and treasure.",2,4,90,7.49933,10,6096,"Nautical, Renaissance",288.56,5
27162,Kingsburg,"Grow your realm, influence members of the King's court and fight the forces of winter",2,5,90,7.22546,13,15647,"City Building, Dice, Fantasy, Medieval",272.22,5
17226,Descent: Journeys in the Dark,Heroes band together to defeat the Overlord and his minions in epic dungeon battles.,2,5,240,7.32544,12,12855,"Adventure, Exploration, Fantasy, Fighting, Miniatures",643.8,10
11170,Heroscape Master Set: Rise of the Valkyrie,Distant worlds collide through time and space to battle on 3D landscapes of Valhalla.,2,4,90,7.42025,8,11374,"Adventure, Fantasy, Fighting, Miniatures, Science Fiction",1775.96,20
102652,Sentinels of the Multiverse,A diverse cast of superheroes work together to foil the plans of evil villains.,2,5,60,7.30183,8,17911,"Card Game, Comic Book / Strip, Fighting",266.4,5
138161,Firefly: The Game,Find a crew. Find a job. Keep flying. Cross the 'verse to complete jobs and get paid.,1,5,240,7.40509,13,14945,"Movies / TV / Radio theme, Science Fiction, Space Exploration, Travel",282.78,5
